incident_id,date,description,city,state,location,attack_type,ideology,group,case_number,heat_map_id,source,processed_date,predicted_term,predicted_term_machine,confidence,base_similarity,frequency_in_training,related_terms,method,secondary_matches,manual_term,is_correct,confidence_level,year,month,quarter,description_short
71260,2024-03-19,"During an after-school program, an elementary school student made antisemitic comments to a classmate.",Rockville,Maryland,"Rockville, Maryland",Antisemitic Incident: Harassment,,,157798,71260,raw,2025-12-16,Antisemitism,Key Concepts / Definitions,0.5423934701283772,0.542060136795044,0,[],graph_enhanced,"[{'term': 'Jewish Supremacism: My Awakening on the Jewish Question', 'score': 0.45652157068252563}, {'term': 'The Secret Relationship Between Blacks and Jews', 'score': 0.42196738719940186}]",Antisemitism,0,Medium,2024,3,1,"During an after-school program, an elementary school student made antisemitic comments to a classmate."
71261,2024-03-14,Graffiti featuring a swastika and a racial slur was found in a high school bathroom.,Gaithursburg,Maryland,"Gaithursburg, Maryland",Antisemitic Incident: Vandalism,,,157799,71261,raw,2025-12-16,Hakenkreuz Skinheads,Groups / Movements,0.5363936665852864,0.5360603332519531,0,[],graph_enhanced,"[{'term': 'Swastika', 'score': 0.5303794741630554}, {'term': 'HATE (symbol)', 'score': 0.4848347306251526}]",Antisemitism,0,Medium,2024,3,1,Graffiti featuring a swastika and a racial slur was found in a high school bathroom.
71262,2024-10-07,Swastika graffiti was found at Virginia Tech.,Blacksburg,Virginia,"Blacksburg, Virginia",Antisemitic Incident: Vandalism,,,157612,71262,raw,2025-12-16,Hakenkreuz Skinheads,Groups / Movements,0.445729905684789,0.4453965723514557,0,[],graph_enhanced,"[{'term': 'Swastika', 'score': 0.4378281235694885}, {'term': 'Burning Neo-Nazi Symbols', 'score': 0.42400822043418884}]",Antisemitism,0,Low,2024,10,4,Swastika graffiti was found at Virginia Tech.
71263,2024-04-11,A swastika made out of tiles was found on the University of Maryland campus.,College Park,Maryland,"College Park, Maryland",Antisemitic Incident: Harassment,,,157614,71263,raw,2025-12-16,Swastika,Numbers / Symbols,0.526203956524531,0.4925372898578644,0,[],graph_enhanced,"[{'term': 'Hakenkreuz Skinheads', 'score': 0.39217424392700195}, {'term': 'Sonnenrad', 'score': 0.3904637396335602}]",Antisemitism,0,Medium,2024,4,2,A swastika made out of tiles was found on the University of Maryland campus.
71264,2024-04-28,"A mezuzah was taken from the doorframe of a Jewish graduate student at the University of North Carolina, Chapel Hill.",Chapel Hill,North Carolina,"Chapel Hill, North Carolina",Antisemitic Incident: Vandalism,,,157618,71264,raw,2025-12-16,James von Brunn,People,0.3575136326948802,0.3238469660282135,0,[],graph_enhanced,"[{'term': 'Totenkopf', 'score': 0.3125782012939453}, {'term': 'Fred Leuchter', 'score': 0.29301542043685913}]",Antisemitism,0,Low,2024,4,2,"A mezuzah was taken from the doorframe of a Jewish graduate student at the University of North Carolina, Chapel Hill."
71265,2024-05-25,A pro-Israel sign in front of a synagogue was vandalized.,Pikesville,Maryland,"Pikesville, Maryland",Antisemitic Incident: Vandalism,,,157675,71265,raw,2025-12-16,Zionazi,Slogans / Code words,0.5279382708867391,0.5276049375534058,0,[],graph_enhanced,"[{'term': 'Synagogue of Satan', 'score': 0.48029017448425293}, {'term': '((()))', 'score': 0.46051740646362305}]",Antisemitism,0,Medium,2024,5,2,A pro-Israel sign in front of a synagogue was vandalized.
71266,2024-05-30,A pro-Israel sign in front of a synagogue was vandalized.,Pikesville,Maryland,"Pikesville, Maryland",Antisemitic Incident: Vandalism,,,157676,71266,raw,2025-12-16,Zionazi,Slogans / Code words,0.5279382708867391,0.5276049375534058,0,[],graph_enhanced,"[{'term': 'Synagogue of Satan', 'score': 0.48029017448425293}, {'term': '((()))', 'score': 0.46051740646362305}]",Antisemitism,0,Medium,2024,5,2,A pro-Israel sign in front of a synagogue was vandalized.
71267,2024-07-31,A Jewish community center received a threatening antisemitic letter in the mail.,Owings Mills,Maryland,"Owings Mills, Maryland",Antisemitic Incident: Harassment,,,157677,71267,raw,2025-12-16,Antisemitism,Key Concepts / Definitions,0.5228411200841268,0.5225077867507935,0,[],graph_enhanced,"[{'term': 'Jewish Supremacism: My Awakening on the Jewish Question', 'score': 0.48461538553237915}, {'term': 'Zionazi', 'score': 0.44922521710395813}]",Antisemitism,0,Medium,2024,7,3,A Jewish community center received a threatening antisemitic letter in the mail.
71268,2024-12-18,A synagogue received an antisemitic email denigrating Jewish culture.,Pikesville,Maryland,"Pikesville, Maryland",Antisemitic Incident: Harassment,,,157678,71268,raw,2025-12-16,Antisemitism,Key Concepts / Definitions,0.5822912696202596,0.5819579362869263,0,[],graph_enhanced,"[{'term': 'Jewish Supremacism: My Awakening on the Jewish Question', 'score': 0.5242806077003479}, {'term': 'Israel Shamir', 'score': 0.5207651257514954}]",Antisemitism,0,Medium,2024,12,4,A synagogue received an antisemitic email denigrating Jewish culture.
71269,2024-01-02,A synagogue received an antisemitic bomb threat. (This incident represents one of two synagogues targeted in a day).,Greensboro,North Carolina,"Greensboro, North Carolina",Antisemitic Incident: Harassment,,,157679,71269,raw,2025-12-16,Jersey City Kosher Market Shooting,Incidents / Events,0.6633868498802185,0.5963868498802185,0,[],graph_enhanced,"[{'term': 'Colleyville Synagogue Attack', 'score': 0.5767678618431091}, {'term': 'Pittsburgh synagogue shooting', 'score': 0.5678931474685669}]",Antisemitism,0,Medium,2024,1,1,A synagogue received an antisemitic bomb threat. (This incident represents one of two synagogues targeted in a day).
71270,2024-03-31,"Stickers that read: ""Boycott Israeli Goods, Contaminated with Apartheid and Zionism"" were placed on items in a store.",Fairfax,Virginia,"Fairfax, Virginia",Antisemitic Incident: Vandalism,,,157603,71270,raw,2025-12-16,Zionazi,Slogans / Code words,0.6179729067484537,0.5843062400817871,0,[],graph_enhanced,"[{'term': 'Jersey City Kosher Market Shooting', 'score': 0.530945897102356}, {'term': 'Open borders for Israel', 'score': 0.5107166767120361}]",Antisemitism,0,Medium,2024,3,1,"Stickers that read: ""Boycott Israeli Goods, Contaminated with Apartheid and Zionism"" were placed on items in a store."
71271,2024-04-02,"Stickers that read: ""Boycott Israeli Goods, Contaminated with Apartheid and Zionism"" were placed on items at a store.",McLean,Virginia,"McLean, Virginia",Antisemitic Incident: Vandalism,,,157604,71271,raw,2025-12-16,Zionazi,Slogans / Code words,0.6122695767084757,0.5786029100418091,0,[],graph_enhanced,"[{'term': 'Jersey City Kosher Market Shooting', 'score': 0.5146487355232239}, {'term': 'Open borders for Israel', 'score': 0.5036936402320862}]",Antisemitism,0,Medium,2024,4,2,"Stickers that read: ""Boycott Israeli Goods, Contaminated with Apartheid and Zionism"" were placed on items at a store."
71272,2024-04-08,"Stickers that read: ""Boycott Israeli Goods, Contaminated with Apartheid and Zionism"" were placed on items at a store.",Annandale,Virginia,"Annandale, Virginia",Antisemitic Incident: Vandalism,,,157605,71272,raw,2025-12-16,Zionazi,Slogans / Code words,0.6122695767084757,0.5786029100418091,0,[],graph_enhanced,"[{'term': 'Jersey City Kosher Market Shooting', 'score': 0.5146487355232239}, {'term': 'Open borders for Israel', 'score': 0.5036936402320862}]",Antisemitism,0,Medium,2024,4,2,"Stickers that read: ""Boycott Israeli Goods, Contaminated with Apartheid and Zionism"" were placed on items at a store."
71273,2024-06-16,A swastika was spray-painted onto the floor of a store.,McLean,Virginia,"McLean, Virginia",Antisemitic Incident: Vandalism,,,157606,71273,raw,2025-12-16,Swastika,Numbers / Symbols,0.5631376468340555,0.5294709801673889,0,[],graph_enhanced,"[{'term': 'Burning Neo-Nazi Symbols', 'score': 0.5239246487617493}, {'term': 'Operation Kristallnacht', 'score': 0.4621056914329529}]",Antisemitism,0,Medium,2024,6,2,A swastika was spray-painted onto the floor of a store.
71274,2024-08-22,"An individual harassed an acquaintance at a grocery store and said, ""Fuck you Jew. Go back to Shitreal.""",Springfield,Virginia,"Springfield, Virginia",Antisemitic Incident: Harassment,,,157607,71274,raw,2025-12-16,Jersey City Kosher Market Shooting,Incidents / Events,0.5478416326840718,0.5475082993507385,0,[],graph_enhanced,"[{'term': 'Zionazi', 'score': 0.4930626153945923}, {'term': 'Jon Minadeo II', 'score': 0.4891677796840668}]",Antisemitism,0,Medium,2024,8,3,"An individual harassed an acquaintance at a grocery store and said, ""Fuck you Jew. Go back to Shitreal."""
71275,2024-10-14,"Antisemitic messages were left on a dry erase board at the University of North Carolina, Chapel Hill.",Chapel Hill,North Carolina,"Chapel Hill, North Carolina",Antisemitic Incident: Harassment,,,157608,71275,raw,2025-12-16,Da Goyim Know,Slogans / Code words,0.4724186602433523,0.4720853269100189,0,[],graph_enhanced,"[{'term': 'Burning Neo-Nazi Symbols', 'score': 0.46854525804519653}, {'term': 'Jewish Supremacism: My Awakening on the Jewish Question', 'score': 0.45933908224105835}]",Antisemitism,0,Low,2024,10,4,"Antisemitic messages were left on a dry erase board at the University of North Carolina, Chapel Hill."
71276,2024-10-09,Two swastikas were drawn in chalk at an elementary school playground.,Bethesda,Maryland,"Bethesda, Maryland",Antisemitic Incident: Harassment,,,157741,71276,raw,2025-12-16,Swastika,Numbers / Symbols,0.5593337697982788,0.4923337697982788,0,[],graph_enhanced,"[{'term': 'Burning Neo-Nazi Symbols', 'score': 0.46456000208854675}, {'term': 'SS Hand Sign Symbol', 'score': 0.4339536428451538}]",Antisemitism,0,Medium,2024,10,4,Two swastikas were drawn in chalk at an elementary school playground.
71277,2024-10-02,A middle school student posted images of swastikas and Hitler in a group chat with classmates.,Potomac,Maryland,"Potomac, Maryland",Antisemitic Incident: Harassment,,,157744,71277,raw,2025-12-16,Burning Neo-Nazi Symbols,Numbers / Symbols,0.4964089655081431,0.4627422988414764,0,[],graph_enhanced,"[{'term': 'Terrorgram', 'score': 0.4433654248714447}, {'term': 'Swastika', 'score': 0.44226470589637756}]",Antisemitism,0,Low,2024,10,4,A middle school student posted images of swastikas and Hitler in a group chat with classmates.
71278,2024-10-01,A swastika was carved into a desk at a high school.,Darnestown,Maryland,"Darnestown, Maryland",Antisemitic Incident: Vandalism,,,157745,71278,raw,2025-12-16,Swastika,Numbers / Symbols,0.6098977290789286,0.576231062412262,0,[],graph_enhanced,"[{'term': 'Burning Neo-Nazi Symbols', 'score': 0.4821535050868988}, {'term': 'Hakenkreuz Skinheads', 'score': 0.4563146233558655}]",Antisemitism,0,Medium,2024,10,4,A swastika was carved into a desk at a high school.
71279,2024-09-24,Swastika graffiti was drawn in permanent marker in a bathroom at a middle school.,Silver Spring,Maryland,"Silver Spring, Maryland",Antisemitic Incident: Vandalism,,,157746,71279,raw,2025-12-16,Swastika,Numbers / Symbols,0.572092171827952,0.5384255051612854,0,[],graph_enhanced,"[{'term': 'Burning Neo-Nazi Symbols', 'score': 0.48612022399902344}, {'term': 'Hakenkreuz Skinheads', 'score': 0.475063681602478}]",Antisemitism,0,Medium,2024,9,3,Swastika graffiti was drawn in permanent marker in a bathroom at a middle school.
71280,2024-09-23,"A high school newspaper received several threatening antisemitic and racist emails, including one threatening to shoot up the school.",Bethesda,Maryland,"Bethesda, Maryland",Antisemitic Incident: Harassment,,,157747,71280,raw,2025-12-16,American Free Press,Platforms / Sites,0.4546354952653249,0.4543021619319916,0,[],graph_enhanced,"[{'term': 'Stop Zionist Hate', 'score': 0.4318792223930359}, {'term': 'Operation Kristallnacht', 'score': 0.4314397871494293}]",Antisemitism,0,Low,2024,9,3,"A high school newspaper received several threatening antisemitic and racist emails, including one threatening to shoot up the school."
71281,2024-09-19,A middle school student made an antisemitic comment to a classmate involving Hitler.,Silver Spring,Maryland,"Silver Spring, Maryland",Antisemitic Incident: Harassment,,,157748,71281,raw,2025-12-16,Antisemitism,Key Concepts / Definitions,0.4628775063355764,0.462544173002243,0,[],graph_enhanced,"[{'term': 'Muh Holocaust', 'score': 0.43922126293182373}, {'term': 'Arthur Butz', 'score': 0.42801305651664734}]",Antisemitism,0,Low,2024,9,3,A middle school student made an antisemitic comment to a classmate involving Hitler.
71282,2024-12-18,A swastika was carved into a bathroom at a school.,Nokesville,Virginia,"Nokesville, Virginia",Antisemitic Incident: Vandalism,,,157859,71282,raw,2025-12-16,Swastika,Numbers / Symbols,0.6213067733446757,0.587640106678009,0,[],graph_enhanced,"[{'term': 'Burning Neo-Nazi Symbols', 'score': 0.48627665638923645}, {'term': 'Hakenkreuz Skinheads', 'score': 0.4582820534706116}]",Antisemitism,0,Medium,2024,12,4,A swastika was carved into a bathroom at a school.
71283,2024-05-22,An individual sent antisemitic and anti-Native America direct messages via social media to another user.,Silver Spring,Maryland,"Silver Spring, Maryland",Antisemitic Incident: Harassment,,,157861,71283,raw,2025-12-16,Stop Zionist Hate,Groups / Movements,0.4427122417291005,0.4423789083957672,0,[],graph_enhanced,"[{'term': 'Paul Miller', 'score': 0.42984169721603394}, {'term': 'Willis Carto', 'score': 0.42718878388404846}]",Antisemitism,0,Low,2024,5,2,An individual sent antisemitic and anti-Native America direct messages via social media to another user.
71285,2024-01-04,An individual sent multiple antisemitic direct messages via Facebook to a Jewish user.,Rockville,Maryland,"Rockville, Maryland",Antisemitic Incident: Harassment,,,157863,71285,raw,2025-12-16,Stop Zionist Hate,Groups / Movements,0.4684270861943563,0.4680937528610229,0,[],graph_enhanced,"[{'term': 'Michael A. Hoffman II', 'score': 0.4426640570163727}, {'term': 'Jon Minadeo II', 'score': 0.4325571656227112}]",Antisemitism,0,Low,2024,1,1,An individual sent multiple antisemitic direct messages via Facebook to a Jewish user.
71286,2024-12-26,"Graffiti was found at a skate park that read: ""Jackson a Jew heilhitler sic .""",Takoma Park,Maryland,"Takoma Park, Maryland",Antisemitic Incident: Vandalism,,,157872,71286,raw,2025-12-16,James Harris Jackson,People,0.5224871280988057,0.5221537947654724,0,[],graph_enhanced,"[{'term': 'Hakenkreuz Skinheads', 'score': 0.518999457359314}, {'term': 'The Secret Relationship Between Blacks and Jews', 'score': 0.468226820230484}]",Antisemitism,0,Medium,2024,12,4,"Graffiti was found at a skate park that read: ""Jackson a Jew heilhitler sic ."""
71287,2024-12-31,A swastika was drawn with chalk in front of a bus stop.,Silver Spring,Maryland,"Silver Spring, Maryland",Antisemitic Incident: Harassment,,,157875,71287,raw,2025-12-16,Swastika,Numbers / Symbols,0.5890585465431213,0.5220585465431213,0,[],graph_enhanced,"[{'term': 'SS Hand Sign Symbol', 'score': 0.46572446823120117}, {'term': 'Burning Neo-Nazi Symbols', 'score': 0.46438559889793396}]",Antisemitism,0,Medium,2024,12,4,A swastika was drawn with chalk in front of a bus stop.
71288,2024-11-01,"An individual yelled, ""We hate Israel, down with the Jews"" at a polling station.",Falls Church,Virginia,"Falls Church, Virginia",Antisemitic Incident: Harassment,,,157920,71288,raw,2025-12-16,Zionazi,Slogans / Code words,0.5658019426663716,0.5654686093330383,0,[],graph_enhanced,"[{'term': 'Israel Shamir', 'score': 0.49160292744636536}, {'term': 'Stop Zionist Hate', 'score': 0.4763573706150055}]",Antisemitism,0,Medium,2024,11,4,"An individual yelled, ""We hate Israel, down with the Jews"" at a polling station."
71289,2024-11-08,Spray foam was used to draw a swastika on a building.,Alexandria,Virginia,"Alexandria, Virginia",Antisemitic Incident: Harassment,,,157922,71289,raw,2025-12-16,Burning Neo-Nazi Symbols,Numbers / Symbols,0.6037676615715026,0.5367676615715027,0,[],graph_enhanced,"[{'term': 'Swastika', 'score': 0.5261722207069397}, {'term': 'Sonnenrad', 'score': 0.47031939029693604}]",Antisemitism,0,Medium,2024,11,4,Spray foam was used to draw a swastika on a building.
